ternary_level,r,M,y,A,t_min,parity_word,ternary_path,status,reverse_odd_steps,reverse_exponent_sum,reverse_exponents,smaller_family_constant,smaller_family_slope,minimum_represented_n
1,1883263,3145728,8590313,14348907,0,11111110101100011101,1,TERNARY_SPLIT,,,,,,1883263
2,1883263,9437184,8590313,43046721,0,11111110101100011101,10,REVERSE_MERGE,16,23,"[1,2,1,1,4,1,2,2,1,1,1,1,1,1,2,1]",1674011,8388608,1883263
2,5028991,9437184,22939220,43046721,0,11111110101100011101,11,OPEN,,,,,,5028991
2,8174719,9437184,37288127,43046721,0,11111110101100011101,12,OPEN,,,,,,8174719
1,2931839,3145728,13373282,14348907,0,11111110101100011101,2,REVERSE_MERGE,15,21,"[1,2,1,1,4,1,2,2,1,1,1,1,1,1,1]",1954559,2097152,2931839
0,179327,1048576,272663,1594323,0,11111110101100011001,,REVERSE_MERGE,2,2,"[1,1]",121183,708588,179327
0,441471,1048576,2013731,4782969,0,11111110101100011011,,TERNARY_SPLIT,,,,,,441471
1,441471,3145728,2013731,14348907,0,11111110101100011011,0,TERNARY_SPLIT,,,,,,441471
2,441471,9437184,2013731,43046721,0,11111110101100011011,00,OPEN,,,,,,441471
2,3587199,9437184,16362638,43046721,0,11111110101100011011,01,OPEN,,,,,,3587199
2,6732927,9437184,30711545,43046721,0,11111110101100011011,02,OPEN,,,,,,6732927
1,1490047,3145728,6796700,14348907,0,11111110101100011011,1,TERNARY_SPLIT,,,,,,1490047
2,1490047,9437184,6796700,43046721,0,11111110101100011011,10,OPEN,,,,,,1490047
2,4635775,9437184,21145607,43046721,0,11111110101100011011,11,OPEN,,,,,,4635775
2,7781503,9437184,35494514,43046721,0,11111110101100011011,12,REVERSE_MERGE,16,23,"[1,1,2,1,4,1,2,2,1,1,1,1,1,1,2,1]",6916891,8388608,7781503
1,2538623,3145728,11579669,14348907,0,11111110101100011011,2,REVERSE_MERGE,15,21,"[1,1,2,1,4,1,2,2,1,1,1,1,1,1,1]",1692415,2097152,2538623
0,965759,1048576,1468405,1594323,0,11111110101100011010,,TERNARY_SPLIT,,,,,,965759
1,965759,3145728,1468405,4782969,0,11111110101100011010,0,REVERSE_MERGE,14,21,"[2,2,1,4,1,2,2,1,1,1,1,1,1,1]",643839,2097152,965759
1,2014335,3145728,3062728,4782969,0,11111110101100011010,1,TERNARY_SPLIT,,,,,,2014335
2,2014335,9437184,3062728,14348907,0,11111110101100011010,10,OPEN,,,,,,2014335
2,5160063,9437184,7845697,14348907,0,11111110101100011010,11,OPEN,,,,,,5160063
2,8305791,9437184,12628666,14348907,0,11111110101100011010,12,OPEN,,,,,,8305791
1,3062911,3145728,4657051,4782969,0,11111110101100011010,2,TERNARY_SPLIT,,,,,,3062911
2,3062911,9437184,4657051,14348907,0,11111110101100011010,20,REVERSE_MERGE,15,23,"[2,2,1,4,1,2,2,1,1,1,1,1,1,2,1]",2722587,8388608,3062911
2,6208639,9437184,9440020,14348907,0,11111110101100011010,21,OPEN,,,,,,6208639
2,9354367,9437184,14222989,14348907,0,11111110101100011010,22,OPEN,,,,,,9354367
0,113791,1048576,173018,1594323,0,11111110101100010101,,TERNARY_SPLIT,,,,,,113791
1,113791,3145728,173018,4782969,0,11111110101100010101,0,TERNARY_SPLIT,,,,,,113791
2,113791,9437184,173018,14348907,0,11111110101100010101,00,REVERSE_MERGE,15,23,"[1,2,2,4,1,2,2,1,1,1,1,1,1,2,1]",101147,8388608,113791
2,3259519,9437184,4955987,14348907,0,11111110101100010101,01,OPEN,,,,,,3259519
2,6405247,9437184,9738956,14348907,0,11111110101100010101,02,OPEN,,,,,,6405247
1,1162367,3145728,1767341,4782969,0,11111110101100010101,1,REVERSE_MERGE,14,21,"[1,2,2,4,1,2,2,1,1,1,1,1,1,1]",774911,2097152,1162367
1,2210943,3145728,3361664,4782969,0,11111110101100010101,2,TERNARY_SPLIT,,,,,,2210943
2,2210943,9437184,3361664,14348907,0,11111110101100010101,20,OPEN,,,,,,2210943
2,5356671,9437184,8144633,14348907,0,11111110101100010101,21,OPEN,,,,,,5356671
2,8502399,9437184,12927602,14348907,0,11111110101100010101,22,OPEN,,,,,,8502399
0,375935,1048576,1714796,4782969,0,11111110101100010111,,TERNARY_SPLIT,,,,,,375935
1,375935,3145728,1714796,14348907,0,11111110101100010111,0,REVERSE_MERGE,15,21,"[1,1,1,2,4,1,2,2,1,1,1,1,1,1,1]",250623,2097152,375935
1,1424511,3145728,6497765,14348907,0,11111110101100010111,1,TERNARY_SPLIT,,,,,,1424511
2,1424511,9437184,6497765,43046721,0,11111110101100010111,10,OPEN,,,,,,1424511
2,4570239,9437184,20846672,43046721,0,11111110101100010111,11,OPEN,,,,,,4570239
2,7715967,9437184,35195579,43046721,0,11111110101100010111,12,OPEN,,,,,,7715967
1,2473087,3145728,11280734,14348907,0,11111110101100010111,2,TERNARY_SPLIT,,,,,,2473087
2,2473087,9437184,11280734,43046721,0,11111110101100010111,20,REVERSE_MERGE,16,23,"[1,1,1,2,4,1,2,2,1,1,1,1,1,1,2,1]",2198299,8388608,2473087
2,5618815,9437184,25629641,43046721,0,11111110101100010111,21,OPEN,,,,,,5618815
2,8764543,9437184,39978548,43046721,0,11111110101100010111,22,OPEN,,,,,,8764543
0,900223,1048576,1368760,1594323,0,11111110101100010110,,TERNARY_SPLIT,,,,,,900223
1,900223,3145728,1368760,4782969,0,11111110101100010110,0,TERNARY_SPLIT,,,,,,900223
2,900223,9437184,1368760,14348907,0,11111110101100010110,00,OPEN,,,,,,900223
2,4045951,9437184,6151729,14348907,0,11111110101100010110,01,OPEN,,,,,,4045951
2,7191679,9437184,10934698,14348907,0,11111110101100010110,02,REVERSE_MERGE,15,23,"[2,1,2,4,1,2,2,1,1,1,1,1,1,2,1]",6392603,8388608,7191679
1,1948799,3145728,2963083,4782969,0,11111110101100010110,1,REVERSE_MERGE,14,21,"[2,1,2,4,1,2,2,1,1,1,1,1,1,1]",1299199,2097152,1948799
1,2997375,3145728,4557406,4782969,0,11111110101100010110,2,TERNARY_SPLIT,,,,,,2997375
2,2997375,9437184,4557406,14348907,0,11111110101100010110,20,OPEN,,,,,,2997375
2,6143103,9437184,9340375,14348907,0,11111110101100010110,21,OPEN,,,,,,6143103
2,9288831,9437184,14123344,14348907,0,11111110101100010110,22,OPEN,,,,,,9288831
0,162943,1048576,743255,4782969,0,11111110101100100111,,REVERSE_MERGE,4,4,"[1,1,1,1]",146815,944784,162943
0,687231,1048576,1044913,1594323,0,11111110101100100110,,REVERSE_MERGE,3,4,"[2,1,1]",619207,944784,687231
0,949375,1048576,1443494,1594323,0,11111110101100100101,,REVERSE_MERGE,3,4,"[1,2,1]",855403,944784,949375
0,97407,1048576,148106,1594323,0,11111110101100101100,,TERNARY_SPLIT,,,,,,97407
1,97407,3145728,148106,4782969,0,11111110101100101100,0,TERNARY_SPLIT,,,,,,97407
2,97407,9437184,148106,14348907,0,11111110101100101100,00,OPEN,,,,,,97407
2,3243135,9437184,4931075,14348907,0,11111110101100101100,01,OPEN,,,,,,3243135
2,6388863,9437184,9714044,14348907,0,11111110101100101100,02,OPEN,,,,,,6388863
1,1145983,3145728,1742429,4782969,0,11111110101100101100,1,TERNARY_SPLIT,,,,,,1145983
2,1145983,9437184,1742429,14348907,0,11111110101100101100,10,REVERSE_MERGE,15,23,"[3,1,2,3,1,2,2,1,1,1,1,1,1,2,1]",1018651,8388608,1145983
2,4291711,9437184,6525398,14348907,0,11111110101100101100,11,OPEN,,,,,,4291711
2,7437439,9437184,11308367,14348907,0,11111110101100101100,12,OPEN,,,,,,7437439
1,2194559,3145728,3336752,4782969,0,11111110101100101100,2,REVERSE_MERGE,14,21,"[3,1,2,3,1,2,2,1,1,1,1,1,1,1]",1463039,2097152,2194559
0,621695,1048576,2835803,4782969,0,11111110101100101101,,TERNARY_SPLIT,,,,,,621695
1,621695,3145728,2835803,14348907,0,11111110101100101101,0,REVERSE_MERGE,15,21,"[1,2,1,2,3,1,2,2,1,1,1,1,1,1,1]",414463,2097152,621695
1,1670271,3145728,7618772,14348907,0,11111110101100101101,1,TERNARY_SPLIT,,,,,,1670271
2,1670271,9437184,7618772,43046721,0,11111110101100101101,10,OPEN,,,,,,1670271
2,4815999,9437184,21967679,43046721,0,11111110101100101101,11,OPEN,,,,,,4815999
2,7961727,9437184,36316586,43046721,0,11111110101100101101,12,OPEN,,,,,,7961727
1,2718847,3145728,12401741,14348907,0,11111110101100101101,2,TERNARY_SPLIT,,,,,,2718847
2,2718847,9437184,12401741,43046721,0,11111110101100101101,20,OPEN,,,,,,2718847
2,5864575,9437184,26750648,43046721,0,11111110101100101101,21,REVERSE_MERGE,16,23,"[1,2,1,2,3,1,2,2,1,1,1,1,1,1,2,1]",5212955,8388608,5864575
2,9010303,9437184,41099555,43046721,0,11111110101100101101,22,OPEN,,,,,,9010303
0,359551,1048576,4920182,14348907,0,11111110101100101111,,TERNARY_SPLIT,,,,,,359551
1,359551,3145728,4920182,43046721,0,11111110101100101111,0,TERNARY_SPLIT,,,,,,359551
2,359551,9437184,4920182,129140163,0,11111110101100101111,00,OPEN,,,,,,359551
2,3505279,9437184,47966903,129140163,0,11111110101100101111,01,REVERSE_MERGE,17,23,"[1,1,1,1,2,3,1,2,2,1,1,1,1,1,1,2,1]",3115803,8388608,3505279
2,6651007,9437184,91013624,129140163,0,11111110101100101111,02,OPEN,,,,,,6651007
1,1408127,3145728,19269089,43046721,0,11111110101100101111,1,REVERSE_MERGE,16,21,"[1,1,1,1,2,3,1,2,2,1,1,1,1,1,1,1]",938751,2097152,1408127
1,2456703,3145728,33617996,43046721,0,11111110101100101111,2,TERNARY_SPLIT,,,,,,2456703
2,2456703,9437184,33617996,129140163,0,11111110101100101111,20,OPEN,,,,,,2456703
2,5602431,9437184,76664717,129140163,0,11111110101100101111,21,OPEN,,,,,,5602431
2,8748159,9437184,119711438,129140163,0,11111110101100101111,22,OPEN,,,,,,8748159
0,883839,1048576,4031545,4782969,0,11111110101100101110,,TERNARY_SPLIT,,,,,,883839
1,883839,3145728,4031545,14348907,0,11111110101100101110,0,TERNARY_SPLIT,,,,,,883839
2,883839,9437184,4031545,43046721,0,11111110101100101110,00,OPEN,,,,,,883839
2,4029567,9437184,18380452,43046721,0,11111110101100101110,01,OPEN,,,,,,4029567
2,7175295,9437184,32729359,43046721,0,11111110101100101110,02,OPEN,,,,,,7175295
1,1932415,3145728,8814514,14348907,0,11111110101100101110,1,TERNARY_SPLIT,,,,,,1932415
2,1932415,9437184,8814514,43046721,0,11111110101100101110,10,OPEN,,,,,,1932415
2,5078143,9437184,23163421,43046721,0,11111110101100101110,11,OPEN,,,,,,5078143
2,8223871,9437184,37512328,43046721,0,11111110101100101110,12,REVERSE_MERGE,16,23,"[2,1,1,2,3,1,2,2,1,1,1,1,1,1,2,1]",7310107,8388608,8223871
1,2980991,3145728,13597483,14348907,0,11111110101100101110,2,REVERSE_MERGE,15,21,"[2,1,1,2,3,1,2,2,1,1,1,1,1,1,1]",1987327,2097152,2980991
0,228479,1048576,1042190,4782969,0,11111110101100101011,,TERNARY_SPLIT,,,,,,228479
1,228479,3145728,1042190,14348907,0,11111110101100101011,0,REVERSE_MERGE,15,21,"[1,1,2,2,3,1,2,2,1,1,1,1,1,1,1]",152319,2097152,228479
1,1277055,3145728,5825159,14348907,0,11111110101100101011,1,TERNARY_SPLIT,,,,,,1277055
2,1277055,9437184,5825159,43046721,0,11111110101100101011,10,OPEN,,,,,,1277055
2,4422783,9437184,20174066,43046721,0,11111110101100101011,11,OPEN,,,,,,4422783
2,7568511,9437184,34522973,43046721,0,11111110101100101011,12,OPEN,,,,,,7568511
1,2325631,3145728,10608128,14348907,0,11111110101100101011,2,TERNARY_SPLIT,,,,,,2325631
2,2325631,9437184,10608128,43046721,0,11111110101100101011,20,REVERSE_MERGE,16,23,"[1,1,2,2,3,1,2,2,1,1,1,1,1,1,2,1]",2067227,8388608,2325631
2,5471359,9437184,24957035,43046721,0,11111110101100101011,21,OPEN,,,,,,5471359
2,8617087,9437184,39305942,43046721,0,11111110101100101011,22,OPEN,,,,,,8617087
0,752767,1048576,1144558,1594323,0,11111110101100101010,,TERNARY_SPLIT,,,,,,752767
1,752767,3145728,1144558,4782969,0,11111110101100101010,0,TERNARY_SPLIT,,,,,,752767
2,752767,9437184,1144558,14348907,0,11111110101100101010,00,OPEN,,,,,,752767
2,3898495,9437184,5927527,14348907,0,11111110101100101010,01,OPEN,,,,,,3898495
2,7044223,9437184,10710496,14348907,0,11111110101100101010,02,REVERSE_MERGE,15,23,"[2,2,2,3,1,2,2,1,1,1,1,1,1,2,1]",6261531,8388608,7044223
1,1801343,3145728,2738881,4782969,0,11111110101100101010,1,REVERSE_MERGE,14,21,"[2,2,2,3,1,2,2,1,1,1,1,1,1,1]",1200895,2097152,1801343
